steam_temp_C,steam_pressure_kgcm2,vibration_mms,bearing_temp_C,rpm,oil_pressure_kgcm2,load_percent,failure
546.54,166.23,2.26,66.04,2994.0,1.99,77.2,0
536.67,172.27,2.26,65.73,2999.7,2.37,89.4,0
539.61,165.67,2.78,81.43,3010.4,2.75,90.7,0
561.63,160.12,10.22,99.91,2945.7,1.63,51.9,1
546.6,173.7,3.29,66.15,2985.6,2.29,92.9,0
532.14,164.95,2.3,68.68,3002.2,2.07,87.6,0
537.35,171.49,2.81,63.66,2986.9,2.11,99.3,0
543.42,166.73,2.59,70.54,2985.9,1.93,72.1,0
553.71,157.32,8.33,89.29,2954.1,1.67,71.8,1
576.39,168.84,8.28,74.05,2977.8,1.55,67.3,1
555.22,160.13,2.04,61.21,2974.9,2.12,94.9,0
568.73,152.88,11.08,90.23,2965.9,0.98,53.6,1
538.29,173.7,3.69,70.59,3007.5,2.42,67.8,0
570.38,159.93,7.14,83.75,2952.5,1.64,90.2,1
556.65,157.66,7.32,81.22,2941.1,1.71,60.9,1
556.52,168.25,7.77,75.47,3029.0,1.55,88.1,1
534.23,162.8,2.34,59.83,3014.9,2.32,81.4,0
558.99,155.87,4.82,69.02,3008.4,2.02,85.9,0
561.55,152.55,7.71,82.6,2979.1,1.46,56.6,1
534.66,167.19,2.49,63.64,2977.6,2.12,84.0,0
534.98,173.58,2.84,64.05,2975.1,1.93,71.6,0
534.1,181.39,3.96,67.34,3017.1,1.75,77.1,0
536.24,170.67,0.98,62.35,2998.4,2.39,75.8,0
533.69,165.65,0.36,63.53,3013.5,2.08,100.0,0
561.0,161.62,4.84,89.37,2984.4,2.0,59.3,1
531.86,171.82,1.95,66.56,3000.7,2.42,79.2,0
538.81,173.82,2.46,58.4,2971.0,1.97,100.0,0
558.18,166.44,4.47,72.91,3013.5,1.83,85.7,0
570.07,167.26,10.1,101.23,2937.5,1.7,62.1,1
561.5,173.2,3.0,70.72,3008.0,2.19,88.3,0
546.84,176.08,4.02,57.06,2987.0,2.5,66.2,0
547.02,166.02,1.9,65.27,3012.9,2.14,77.1,0
549.08,160.22,1.77,72.1,3002.8,2.14,96.2,0
535.49,170.91,2.73,73.52,3002.8,1.92,82.5,0
529.61,164.14,2.4,60.84,3008.9,2.17,100.0,0
543.67,173.86,3.87,66.71,3020.2,2.33,94.4,0
548.81,164.3,3.86,74.02,2996.5,2.13,91.1,0
541.05,173.58,2.92,59.9,2988.1,2.33,85.7,0
548.48,167.68,2.36,56.27,2997.3,2.34,88.4,0
544.58,172.27,2.55,74.28,3022.0,2.38,92.6,0
535.18,179.33,2.24,69.21,3018.4,2.4,86.3,0
547.13,172.22,2.88,67.3,2989.4,2.28,92.5,0
542.58,163.08,0.83,72.54,3007.7,2.32,74.2,0
542.69,175.42,2.05,64.24,2982.5,2.44,100.0,0
537.21,169.03,3.52,58.08,2991.0,2.03,82.2,0
531.76,171.02,3.03,54.68,2992.0,2.21,74.3,0
562.16,156.33,6.79,77.39,2928.4,1.75,58.8,1
535.18,165.79,4.63,69.78,2989.1,2.04,81.2,0
541.63,172.86,3.61,59.4,2992.9,2.55,82.4,0
524.44,162.62,0.66,65.4,3008.2,2.27,82.1,0
543.25,163.56,1.64,60.32,3016.3,2.17,79.8,0
548.78,162.67,3.49,69.26,2997.7,2.38,80.0,0
532.62,175.29,1.94,70.98,3013.2,2.31,91.1,0
542.54,169.8,1.4,66.59,3015.4,1.98,82.7,0
543.4,163.65,3.46,61.93,2994.9,2.49,73.8,0
572.57,174.94,6.68,83.75,2962.1,2.31,78.8,1
546.82,173.63,1.05,66.97,3026.0,2.06,94.2,0
569.55,169.07,6.09,65.72,2959.7,2.29,89.8,0
543.97,169.73,1.46,69.35,3011.2,2.06,92.1,0
556.42,166.13,7.86,83.0,2942.9,1.5,65.4,1
533.23,169.82,2.49,63.57,2991.8,2.06,87.8,0
537.91,168.28,2.16,75.01,2993.4,2.04,77.4,0
548.35,167.54,2.31,65.39,3010.5,2.32,96.4,0
541.97,166.46,2.27,59.32,3018.8,2.31,96.2,0
571.11,161.56,5.25,82.26,3001.2,1.72,76.0,0
523.02,165.92,3.5,64.27,2992.8,2.23,92.4,0
567.97,162.37,6.67,77.93,3033.2,1.82,97.8,1
558.39,168.52,5.81,77.93,2997.9,1.93,64.4,0
533.19,164.11,2.78,66.55,2989.7,2.2,100.0,0
524.17,163.97,2.1,58.66,3033.3,2.37,98.7,0
538.88,175.86,2.51,68.98,3010.8,2.31,81.8,0
532.02,171.79,1.52,65.07,2978.4,2.47,81.9,0
566.64,148.74,7.72,96.39,2977.1,1.66,82.6,1
542.55,175.94,3.48,71.67,3000.6,2.31,98.4,0
535.01,166.28,2.91,59.98,2998.3,1.87,98.6,0
542.61,176.81,2.53,66.06,3017.7,1.89,90.2,0
539.91,169.61,2.59,67.64,3012.6,2.22,90.1,0
554.65,163.42,9.35,76.76,2928.2,1.26,79.9,1
568.14,155.76,9.06,79.45,3008.0,1.96,62.3,1
545.12,160.53,4.77,79.86,3021.8,1.95,67.7,0
534.89,169.68,0.0,66.24,2995.5,2.0,88.2,0
542.32,176.57,2.28,60.8,3001.7,1.88,82.8,0
549.42,170.81,3.19,56.91,3006.7,2.47,100.0,0
541.96,178.18,1.43,64.19,3015.4,2.05,95.1,0
561.73,161.67,9.72,87.0,2947.4,2.02,62.7,1
550.39,173.07,3.96,76.16,2997.4,2.04,66.4,0
557.96,177.21,1.84,58.07,2991.9,2.09,82.9,0
544.77,169.74,3.0,63.54,2990.0,2.08,100.0,0
558.17,151.28,5.06,79.22,3023.4,2.09,64.8,0
539.99,172.77,1.25,70.47,2993.9,2.59,96.2,0
570.14,156.37,10.34,78.96,2950.1,1.89,76.8,1
544.97,176.05,2.27,60.6,3012.4,2.36,86.0,0
580.35,164.55,5.41,83.9,2952.6,1.68,97.1,0
569.92,155.89,5.31,84.07,2997.4,2.09,65.6,0
562.25,170.24,5.1,80.64,2980.6,1.56,87.3,0
532.51,170.55,1.39,70.64,3016.0,2.28,93.1,0
565.9,167.49,6.98,85.92,3026.0,1.57,79.4,1
555.4,171.33,8.27,86.67,2950.3,1.7,75.5,1
541.81,174.38,3.29,67.23,2973.0,2.13,100.0,0
542.13,171.26,2.46,72.06,3016.7,2.12,68.5,0
539.49,172.15,1.86,58.92,2987.5,2.31,97.6,0
544.37,177.17,2.39,68.03,2984.2,2.22,100.0,0
546.52,175.81,2.38,65.15,2977.4,2.4,91.3,0
560.44,159.26,7.3,91.76,2905.7,1.43,90.5,1
543.52,155.35,3.52,70.14,2995.6,1.96,76.6,0
547.98,167.98,3.47,59.84,2998.2,2.1,95.6,0
535.82,176.47,2.38,66.5,3027.1,2.17,83.2,0
545.34,170.91,3.3,65.0,2973.9,2.13,83.0,0
545.94,175.97,1.5,59.65,2993.4,1.84,89.7,0
562.63,153.24,9.12,80.65,2947.8,1.15,77.4,1
537.31,162.55,3.43,69.13,3007.2,2.47,89.5,0
525.73,173.41,1.87,68.32,3009.6,2.32,83.9,0
566.1,167.51,5.47,70.49,2991.4,2.4,60.9,0
541.61,165.21,3.04,66.65,3019.3,2.21,66.8,0
553.55,159.53,8.75,90.18,2954.0,1.29,67.4,1
550.35,162.82,6.32,75.87,3006.2,2.27,87.5,0
544.28,174.05,2.74,56.19,3004.2,2.22,95.3,0
539.15,167.62,2.63,69.98,3013.3,2.27,91.0,0
550.17,159.15,1.77,62.3,3006.8,1.87,79.8,0
534.0,172.94,3.08,61.74,2998.0,2.03,79.5,0
542.13,178.75,1.51,69.77,2992.9,2.02,98.2,0
537.13,160.53,5.01,64.25,3015.6,1.95,95.0,0
580.76,159.66,4.27,83.79,2988.8,1.68,68.9,0
540.58,177.6,2.32,56.82,3020.5,2.4,62.8,0
538.96,171.03,2.5,61.26,2998.9,2.14,86.1,0
558.75,172.08,6.43,79.44,2991.5,1.72,96.5,0
569.1,160.53,8.66,89.64,2945.8,1.37,71.7,1
539.23,173.32,2.99,73.2,3007.4,2.2,74.1,0
546.93,176.47,2.27,70.28,2995.0,2.01,88.7,0
537.08,163.6,2.65,57.69,3004.4,1.48,93.1,0
531.17,174.26,2.25,71.76,3013.7,2.24,87.4,0
572.04,169.45,5.37,80.93,2968.3,1.74,74.5,0
547.57,166.62,1.35,62.68,3018.5,2.22,83.2,0
547.4,175.74,3.16,69.73,2989.7,2.16,75.1,0
570.36,160.19,9.15,100.69,2925.1,1.58,51.5,1
551.49,169.92,4.35,77.35,2960.9,1.54,85.7,0
553.95,164.98,2.07,73.5,3052.3,2.14,81.1,0
526.45,165.77,2.66,64.97,2992.5,2.24,95.4,0
543.15,166.93,2.44,63.18,2981.0,1.81,78.3,0
555.3,165.31,3.77,65.19,3008.5,2.1,87.1,0
578.94,160.09,9.92,90.59,2941.7,1.06,72.7,1
532.98,171.21,2.98,66.1,3004.9,1.97,79.8,0
538.67,161.86,9.16,86.0,2916.5,1.38,58.5,1
533.49,167.15,3.45,65.98,3005.2,2.44,84.0,0
546.03,164.93,1.86,58.39,3022.5,1.91,94.5,0
544.81,179.31,2.33,63.72,3009.2,2.13,100.0,0
559.01,157.08,5.16,77.55,2963.4,1.64,100.0,0
541.82,168.57,1.98,64.12,3010.1,2.37,82.8,0
542.65,167.66,1.58,61.66,3000.5,2.27,100.0,0
543.84,168.64,3.01,67.81,2980.4,2.26,96.8,0
547.87,161.38,2.75,62.36,2985.3,1.95,86.6,0
573.83,159.51,6.96,80.46,2941.0,1.95,61.1,1
540.17,176.53,1.32,62.89,2992.6,2.2,72.4,0
544.4,166.16,1.6,62.52,3010.8,1.82,83.6,0
554.17,171.04,2.89,65.14,2994.6,2.45,89.7,0
536.81,160.2,2.19,60.17,2995.8,2.15,97.0,0
545.56,167.28,1.38,69.02,2998.6,2.08,85.8,0
543.72,169.58,3.85,71.16,3014.4,2.35,72.1,0
545.3,174.56,3.2,64.96,2982.0,1.84,93.4,0
546.33,174.7,2.79,73.35,2986.7,2.1,87.1,0
547.05,162.57,2.69,59.38,2976.9,2.2,86.6,0
537.28,169.63,2.52,63.48,2997.0,2.12,93.6,0
541.55,170.05,2.89,70.17,3028.2,2.44,84.4,0
544.74,173.12,2.93,59.49,3005.5,1.94,83.3,0
534.2,172.4,3.06,63.47,3010.3,2.29,91.9,0
530.83,162.35,1.92,70.23,3018.2,2.02,88.1,0
554.68,161.72,3.0,67.96,3023.3,2.42,86.3,0
543.27,155.32,1.45,54.06,3002.6,2.25,87.8,0
532.33,176.75,2.86,61.61,3018.3,2.48,76.9,0
553.6,172.82,1.92,69.43,2993.2,2.05,63.6,0
540.82,170.07,1.96,67.89,2966.9,1.87,79.0,0
544.5,165.11,2.56,68.97,2953.6,2.11,84.8,0
538.43,172.32,2.64,63.73,2990.9,1.85,63.2,0
536.49,169.74,3.01,66.74,3039.7,2.29,80.3,0
555.44,161.22,7.65,79.37,2949.7,2.1,55.9,1
549.7,159.93,2.35,64.42,2996.0,2.07,92.5,0
547.54,167.72,3.09,63.79,3013.9,1.89,68.5,0
570.49,149.92,8.76,93.17,2968.9,1.31,55.5,1
537.19,170.23,1.44,60.68,2975.1,2.29,82.2,0
554.5,165.3,2.31,58.92,2979.8,2.51,86.7,0
541.07,171.94,3.9,73.53,3012.7,2.38,89.6,0
563.15,165.01,4.72,88.91,3010.7,1.64,83.7,1
587.78,164.36,9.44,89.66,2923.9,0.71,89.7,1
532.62,166.42,2.6,68.77,2980.0,2.57,88.1,0
543.73,173.7,2.42,74.72,2999.3,2.22,83.4,0
533.33,168.38,2.25,63.23,3010.8,2.14,98.9,0
556.8,161.82,7.48,85.48,2994.0,1.47,77.8,1
538.28,167.0,3.09,60.35,3024.9,2.19,76.3,0
540.26,177.7,2.85,61.79,3007.1,2.14,65.1,0
553.24,167.48,1.71,68.23,3001.1,2.06,92.8,0
537.77,174.25,3.81,64.78,2997.5,2.06,90.4,0
547.33,166.74,3.0,68.35,2972.8,2.24,79.9,0
559.99,170.76,6.85,71.9,3023.5,1.21,79.0,1
537.45,168.67,1.38,62.57,3006.4,2.14,69.6,0
562.99,171.49,3.45,62.76,2988.3,2.59,83.2,0
558.37,171.21,7.78,85.06,3001.1,1.25,66.5,1
577.43,170.78,6.93,69.77,2989.7,2.3,68.9,1
536.18,173.43,3.06,65.96,3000.1,2.02,62.2,0
531.11,166.95,2.37,72.99,2990.0,2.31,73.5,0
544.85,162.62,2.22,74.74,3016.8,1.89,84.4,0
542.9,165.99,2.45,55.33,3009.0,2.18,74.6,0
562.28,152.64,6.51,71.63,2929.6,1.62,64.8,1
573.15,157.33,10.88,88.53,2875.6,1.02,53.9,1
555.4,171.43,1.82,72.33,2973.1,1.95,62.0,0
554.41,173.08,2.74,66.78,3001.6,2.26,85.5,0
540.88,162.61,1.42,70.41,2995.4,2.32,74.1,0
528.21,171.17,2.22,69.38,2995.3,1.72,89.4,0
548.45,162.45,2.68,61.13,3032.1,2.49,77.6,0
538.98,165.47,2.71,60.26,3056.7,2.23,78.9,0
533.81,173.24,2.19,69.45,3037.9,2.13,93.0,0
534.04,170.24,2.33,57.95,2999.4,2.27,66.8,0
549.14,167.36,0.49,64.81,3000.3,2.34,100.0,0
554.66,163.28,6.77,77.55,2993.1,1.89,75.0,1
540.32,163.79,1.62,63.19,3022.0,2.27,89.3,0
562.07,158.6,3.48,66.79,2985.3,2.12,87.7,0
545.97,174.5,3.06,54.47,3017.9,2.51,80.2,0
541.89,161.93,2.14,63.82,2996.8,2.18,62.1,0
581.48,160.93,9.68,86.86,2961.0,1.44,71.4,1
552.41,166.9,2.73,66.63,2992.3,2.36,71.0,0
531.57,166.58,1.03,61.52,3010.6,2.28,86.6,0
582.73,153.85,7.8,86.2,2984.0,1.67,65.2,1
530.21,163.21,3.77,67.71,3002.1,2.07,94.1,0
560.33,153.89,9.12,94.67,2974.1,1.28,63.3,1
578.31,145.05,6.48,83.03,2893.8,1.29,78.4,0
540.24,165.12,2.72,63.88,3014.8,2.9,88.4,0
569.54,156.02,8.91,79.92,2934.0,1.87,71.9,1
550.59,172.56,2.79,64.39,2987.1,2.18,94.9,0
530.56,163.65,2.36,69.58,2990.0,2.35,86.0,0
544.85,169.92,1.79,64.56,2996.9,1.95,82.8,0
535.84,164.65,2.32,75.49,3005.3,2.07,80.4,0
539.44,157.29,3.72,78.48,2991.4,1.9,81.5,0
546.98,154.87,6.64,92.96,2947.4,1.69,76.8,1
565.45,153.81,7.93,91.17,2991.7,1.65,65.8,1
563.75,169.38,5.22,77.36,2967.3,2.05,77.1,0
528.76,161.01,3.9,62.35,2994.0,2.25,91.3,0
552.53,172.34,1.13,61.97,2983.6,2.56,69.7,0
580.04,166.49,7.66,76.26,2967.9,2.04,67.5,1
540.57,179.65,3.09,61.78,3000.8,2.03,78.3,0
575.83,174.32,3.24,73.81,2981.9,1.85,100.0,0
531.12,164.98,1.74,66.62,2991.5,2.61,100.0,0
539.95,161.29,3.23,60.94,2998.9,2.48,75.0,0
540.5,172.62,1.53,67.06,2993.4,2.24,94.6,0
530.2,167.98,2.36,64.37,2996.8,2.31,78.8,0
536.06,172.3,4.08,64.63,3016.7,2.53,95.3,0
551.7,168.77,3.33,70.49,2967.9,2.49,68.5,0
563.47,163.2,7.38,84.34,2940.0,1.59,91.2,1
538.37,168.27,1.66,68.14,3003.9,2.2,89.8,0
562.52,157.67,7.49,85.44,2949.6,2.22,78.1,1
583.88,155.44,5.57,96.3,2939.4,1.75,87.9,1
565.99,160.38,7.26,74.49,3013.2,1.76,79.9,1
547.86,165.34,3.99,66.3,3000.3,2.03,96.8,0
533.89,174.7,1.66,60.02,3007.6,2.47,86.6,0
554.14,163.74,8.1,97.83,2946.3,1.34,44.7,1
542.34,183.74,2.55,65.31,3011.8,2.21,67.9,0
549.06,165.32,1.15,66.76,3018.2,2.01,76.0,0
542.2,169.09,1.51,68.18,3007.0,2.13,82.1,0
543.76,172.43,2.98,65.4,3020.4,2.15,91.2,0
579.41,158.83,9.24,81.08,2962.9,1.45,58.9,1
577.77,156.87,8.36,80.17,2942.3,1.62,77.1,1
562.37,159.64,8.47,91.35,2897.5,1.53,65.0,1
557.4,167.41,6.93,68.62,2993.5,2.2,85.6,1
535.5,175.61,2.88,65.26,2989.5,2.18,86.9,0
548.26,161.0,2.7,58.5,2987.3,2.34,86.6,0
550.28,169.22,1.26,62.6,3005.7,2.09,85.2,0
567.09,160.35,5.31,80.08,3007.2,2.17,49.5,0
536.51,174.05,2.71,71.35,2983.9,1.99,98.2,0
558.12,160.54,9.28,92.53,2943.3,1.2,64.1,1
543.12,175.38,1.85,71.41,3001.7,2.25,68.0,0
525.54,178.5,3.0,57.9,2993.6,2.35,100.0,0
530.06,172.64,2.24,68.53,3019.0,2.12,96.2,0
557.77,176.12,4.86,60.84,2963.6,2.27,95.8,0
546.77,167.42,2.01,60.94,3014.2,1.96,91.8,0
543.3,168.9,5.34,85.09,3008.4,2.24,94.5,0
553.3,147.27,5.96,85.83,2952.0,1.61,77.3,0
537.57,168.43,1.71,64.01,2996.2,2.18,78.7,0
554.17,177.16,2.04,59.44,2999.2,2.43,80.1,0
547.26,173.92,3.05,72.82,3010.1,2.18,89.8,0
559.78,148.83,6.66,86.54,2896.2,1.49,81.6,1
568.98,159.02,4.94,85.18,3018.5,1.42,66.4,0
539.97,172.53,3.28,61.22,3005.5,2.1,83.1,0
541.29,161.77,2.48,56.52,3026.1,2.13,71.3,0
538.33,167.32,2.06,65.89,3021.0,2.29,77.0,0
591.8,168.07,6.79,95.78,2943.6,2.0,73.5,1
554.32,173.71,1.53,57.97,3017.1,2.0,91.2,0
541.07,173.34,3.38,74.1,2999.7,2.1,91.1,0
537.92,162.51,2.24,69.0,3014.7,2.13,100.0,0
550.19,180.04,2.42,64.31,2961.5,2.11,93.5,0
532.82,177.94,2.7,63.67,2980.4,2.48,94.2,0
540.01,165.26,2.3,59.22,2961.4,2.41,85.0,0
532.87,177.8,3.2,67.34,2984.8,2.26,88.5,0
539.34,163.99,1.43,67.24,2993.9,2.17,81.4,0
582.75,165.77,6.52,85.41,2981.9,1.72,68.8,1
543.24,165.4,7.47,73.41,2953.5,1.84,89.0,1
534.5,169.0,3.76,56.74,3011.5,2.11,81.2,0
550.32,158.0,3.63,72.1,2979.2,2.05,100.0,0
541.39,176.31,2.82,64.25,2985.8,2.5,94.3,0
530.03,174.43,2.74,60.35,2974.4,2.24,88.4,0
537.75,177.49,3.25,65.36,2975.6,2.27,92.0,0
541.18,156.37,7.16,88.73,2993.8,1.43,80.2,1
542.92,172.69,3.01,65.02,2950.0,2.32,65.3,0
535.14,167.35,2.46,60.86,2989.6,2.25,95.1,0
541.0,171.98,2.19,58.8,3014.4,2.19,67.4,0
544.06,163.74,2.52,69.15,3002.3,2.26,96.4,0
539.49,165.67,1.92,71.49,3007.1,2.42,87.5,0
562.78,167.37,8.26,96.52,2982.6,1.49,53.8,1
543.4,168.39,1.27,69.84,3013.6,2.34,83.2,0
544.78,172.97,4.44,66.56,2973.3,2.13,100.0,0
556.81,161.2,2.84,61.01,2971.4,2.16,70.4,0
538.71,181.91,2.68,68.27,2975.9,2.25,85.2,0
536.55,163.34,1.53,58.54,3007.2,2.5,79.4,0
545.03,166.33,1.83,62.68,3001.7,2.26,61.3,0
542.83,173.58,2.17,56.39,3008.0,2.18,85.3,0
548.7,166.31,2.59,64.09,3000.5,2.3,83.0,0
548.13,162.66,2.51,73.05,2996.4,2.39,89.9,0
582.55,151.0,8.13,93.4,2914.6,1.38,69.2,1
545.85,172.14,1.83,74.61,3005.1,2.08,85.0,0
537.05,175.58,3.27,57.61,3004.7,2.23,88.3,0
553.64,161.53,7.6,91.67,3008.6,1.99,62.4,1
562.11,162.23,8.61,90.68,2988.2,1.37,81.2,1
535.73,167.04,2.78,76.45,2997.8,2.27,93.9,0
569.48,160.35,9.25,101.36,2928.3,2.01,62.0,1
542.82,168.93,1.78,57.79,2985.1,2.02,88.9,0
535.79,179.85,2.94,74.62,2999.0,2.19,79.9,0
566.0,145.45,10.39,89.0,2993.0,1.47,75.2,1
552.3,167.54,3.6,82.0,2974.3,2.17,60.9,0
550.19,165.25,1.28,65.67,3005.0,2.27,99.8,0
550.06,163.39,7.41,83.6,2945.6,1.21,69.8,1
546.41,164.99,2.69,65.2,2991.0,2.48,85.3,0
559.95,174.35,6.03,89.03,2967.0,1.94,73.3,1
530.28,157.28,1.87,57.72,3022.2,2.56,71.0,0
550.33,165.08,2.74,64.72,2998.6,2.1,86.8,0
543.79,168.92,2.07,63.93,3030.5,2.12,74.6,0
567.84,173.96,6.48,81.59,2972.6,2.13,52.3,0
556.57,176.61,5.42,69.42,2964.8,1.94,93.1,0
562.44,150.27,7.09,95.77,2964.8,1.68,73.6,1
535.04,173.16,2.47,63.58,3020.1,2.4,73.9,0
573.49,168.64,10.08,84.99,2997.5,1.75,55.5,1
549.02,175.8,2.65,57.41,3026.7,2.31,78.9,0
543.25,167.61,0.93,67.17,2994.9,2.32,86.2,0
539.77,169.84,2.57,64.05,2974.7,2.05,87.4,0
555.11,157.28,5.43,78.25,2975.0,1.9,72.8,0
536.61,158.99,3.57,66.33,3004.2,2.15,93.1,0
560.41,171.5,5.03,66.2,2994.4,2.01,72.1,0
552.67,161.22,3.22,68.01,2986.7,2.25,95.5,0
533.37,164.31,3.15,64.67,3009.0,2.03,100.0,0
575.1,162.87,8.99,83.58,2987.7,1.46,68.4,1
522.33,167.92,2.19,65.54,2984.0,2.13,82.8,0
540.7,161.1,3.0,64.09,2996.0,2.39,79.6,0
542.07,170.18,2.87,58.15,2999.9,2.44,100.0,0
540.36,167.81,1.44,67.15,2989.9,2.02,92.8,0
552.36,172.59,2.29,61.85,3021.9,2.15,80.9,0
531.23,163.89,2.91,62.38,2986.3,1.96,69.9,0
524.35,176.81,2.51,67.51,3008.0,2.21,84.3,0
564.0,165.07,6.89,80.34,2965.2,1.77,68.5,1
570.39,164.11,6.03,82.38,3021.2,2.01,74.9,0
534.09,166.27,2.51,75.61,3019.3,2.42,71.3,0
541.16,180.82,3.55,69.92,2979.1,2.24,97.1,0
560.69,155.63,7.21,97.48,2913.1,1.74,54.0,1
532.31,172.93,0.91,68.54,3016.6,2.25,66.4,0
556.28,174.11,3.05,60.98,3009.4,2.24,90.2,0
557.5,146.68,8.57,76.86,2967.9,1.73,75.0,1
543.07,164.89,2.7,73.85,2993.1,2.25,66.6,0
542.02,172.18,3.03,64.04,3008.2,2.14,91.7,0
551.55,171.06,2.44,57.84,2983.4,2.27,77.8,0
574.13,164.2,7.14,85.45,2991.6,1.3,57.7,1
557.77,165.65,7.14,77.19,2970.7,1.55,62.9,1
568.45,168.42,3.26,66.77,3008.9,2.27,75.7,0
546.85,174.8,3.45,68.55,2976.2,2.3,98.8,0
533.58,171.48,2.58,66.94,3044.7,1.97,76.5,0
543.38,161.24,6.23,76.94,2962.0,1.84,69.2,0
542.48,173.61,3.22,59.57,3013.2,2.14,91.1,0
576.15,154.82,9.95,98.83,2942.4,1.46,62.9,1
543.0,167.8,4.49,63.06,2995.1,2.16,83.5,0
541.45,166.3,2.14,71.35,2994.9,2.13,86.3,0
572.8,164.1,7.85,90.62,2967.9,1.82,82.0,1
555.67,172.45,0.91,69.16,2976.1,2.29,67.9,0
553.72,160.03,7.42,76.48,2987.4,1.54,72.2,1
552.51,161.97,8.97,86.49,2952.0,1.65,71.0,1
541.94,179.13,1.1,59.23,3006.9,1.99,86.8,0
576.14,169.72,8.16,79.97,2966.5,1.46,94.1,1
545.55,168.3,2.65,71.8,2999.3,2.02,68.8,0
542.7,172.08,1.64,58.16,2986.3,2.19,89.2,0
537.04,164.29,2.89,65.86,3002.3,2.37,85.5,0
547.36,174.55,2.26,62.39,2978.6,2.31,69.8,0
539.88,170.16,2.55,66.21,2991.1,1.96,91.2,0
539.82,165.63,1.98,67.41,2985.4,2.11,74.3,0
545.27,182.13,2.08,68.12,3029.1,2.36,82.0,0
570.74,164.0,6.27,77.54,2935.7,1.95,73.9,0
561.93,167.3,6.51,87.4,2962.1,1.69,82.3,1
543.13,171.23,2.23,55.47,3005.3,2.29,95.9,0
566.31,153.29,7.33,72.43,2947.5,2.21,83.3,1
544.22,166.81,2.62,52.34,3010.6,2.25,84.5,0
540.17,169.92,2.73,65.24,3007.2,1.8,80.2,0
537.24,168.82,3.36,54.2,2992.5,1.85,82.1,0
559.48,155.12,8.09,88.48,2979.2,1.6,64.3,1
544.63,158.08,3.41,56.44,2992.7,2.48,62.7,0
539.31,167.8,3.93,65.06,2995.4,2.2,88.5,0
557.63,163.89,5.22,84.52,3009.4,2.53,70.8,0
553.41,168.2,2.04,62.52,3000.6,2.24,89.3,0
528.92,179.7,3.3,64.55,2994.0,2.1,83.6,0
539.61,165.58,2.62,62.13,3017.3,2.17,81.5,0
556.78,171.51,1.83,69.08,2982.3,1.98,77.0,0
553.24,156.76,2.21,64.32,3019.2,2.4,77.7,0
554.39,165.74,2.54,61.5,2976.9,2.38,89.6,0
571.09,151.86,8.2,96.18,2999.8,1.75,69.2,1
540.04,171.38,2.44,59.91,3005.6,1.96,81.9,0
581.1,162.02,6.23,84.49,2939.2,1.89,73.9,0
538.38,164.36,3.54,70.04,2996.4,2.25,97.4,0
559.98,156.29,5.1,73.87,3011.4,2.19,94.2,0
534.05,163.93,2.81,71.66,3011.1,2.09,86.3,0
537.7,171.48,2.63,63.15,3023.9,2.27,80.9,0
541.56,168.11,2.38,64.67,2999.4,2.39,94.8,0
532.07,166.41,3.03,60.57,2999.7,2.33,89.6,0
563.75,164.11,8.7,95.6,2994.7,1.78,81.0,1
541.54,170.85,3.17,70.81,3015.9,1.9,80.9,0
551.67,168.84,2.7,67.79,3008.9,1.92,93.2,0
559.56,160.91,4.25,89.5,3013.5,1.94,72.9,1
530.24,159.98,3.31,71.3,2980.4,1.84,72.8,0
534.4,175.56,3.19,62.13,3019.2,2.49,83.9,0
557.43,168.05,2.61,69.33,3009.2,2.54,83.9,0
536.82,168.56,3.61,62.44,3023.2,2.48,84.3,0
579.52,175.73,5.22,72.38,2984.5,1.97,62.7,0
540.64,178.0,2.98,71.97,3013.2,2.53,79.9,0
552.63,154.39,5.59,82.16,2962.3,1.64,75.1,0
546.28,158.91,1.92,68.55,2984.2,2.0,94.5,0
536.03,165.72,2.24,66.91,2987.1,1.85,96.7,0
538.56,171.28,3.19,54.92,3004.7,2.33,71.5,0
539.86,174.44,0.38,66.87,2994.6,2.48,91.6,0
536.64,178.61,3.64,60.17,3017.0,2.28,78.5,0
560.07,157.18,5.21,84.76,2987.6,1.7,90.2,0
537.92,170.68,2.46,67.13,3005.9,2.34,92.3,0
556.21,166.42,7.08,76.86,2972.8,1.63,57.8,1
530.1,167.26,2.11,68.32,3003.3,1.82,85.8,0
570.23,157.93,9.59,81.98,2949.8,1.87,84.4,1
546.81,177.54,1.92,62.49,3040.8,2.03,100.0,0
548.17,161.0,5.65,82.49,2920.3,1.77,53.6,0
568.99,149.02,9.89,77.7,2950.7,1.66,72.4,1
528.63,160.15,2.68,67.48,2989.2,2.08,77.4,0
557.96,156.99,6.74,79.1,2983.7,1.46,72.0,1
544.62,161.8,0.78,77.95,2987.9,2.12,90.4,0
542.78,174.25,1.81,65.77,2992.2,2.44,78.2,0
543.38,158.84,2.33,60.17,2983.3,2.1,93.3,0
542.3,167.28,2.89,62.1,3012.3,2.24,89.4,0
541.28,165.99,2.72,66.21,3001.8,2.1,78.5,0
572.95,152.11,8.14,94.0,2968.6,1.23,71.6,1
587.99,162.2,7.7,96.56,3015.5,1.78,48.4,1
544.93,165.71,3.86,54.76,3021.8,2.19,95.0,0
542.75,171.8,3.07,67.24,2986.5,2.15,84.9,0
565.63,167.2,4.38,70.9,2997.3,1.78,86.4,0
